epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,3245.35,1.55915,1.43984,1.72936,1.30152,0.38378,0.4335,0.32457,0.12661,0.42626,0.49261,0.40649,0.14025,1.86578,1.49618,1.89907,1.54188,7.6834e-05,7.6834e-05,7.6834e-05
119,3272.87,1.4835,1.40191,1.69912,1.27619,0.36619,0.41133,0.33345,0.12646,0.41444,0.46552,0.40552,0.13854,1.86621,1.50038,1.90699,1.54433,7.6636e-05,7.6636e-05,7.6636e-05
120,3300.29,1.50792,1.41001,1.66573,1.2764,0.37507,0.44335,0.3369,0.13032,0.41566,0.48533,0.40807,0.14081,1.85774,1.50654,1.90146,1.54159,7.6438e-05,7.6438e-05,7.6438e-05
121,3327.59,1.49554,1.40606,1.67856,1.28436,0.37394,0.4335,0.322,0.12413,0.41684,0.48276,0.40027,0.13769,1.86535,1.50154,1.90608,1.54745,7.624e-05,7.624e-05,7.624e-05
122,3354.91,1.46919,1.37957,1.65179,1.2633,0.39665,0.42118,0.33215,0.13183,0.44657,0.44828,0.41292,0.14289,1.84934,1.49623,1.90031,1.53497,7.6042e-05,7.6042e-05,7.6042e-05
123,3382.55,1.49434,1.41879,1.68033,1.26682,0.38501,0.40246,0.33308,0.13041,0.41753,0.49754,0.40978,0.14241,1.87242,1.49621,1.91475,1.55992,7.5844e-05,7.5844e-05,7.5844e-05
124,3410.03,1.48123,1.35992,1.65372,1.27245,0.38155,0.39409,0.31888,0.12621,0.44749,0.44335,0.40246,0.13779,1.87597,1.49482,1.91669,1.56113,7.5646e-05,7.5646e-05,7.5646e-05
125,3437.41,1.49586,1.39592,1.64827,1.27701,0.38081,0.41626,0.31574,0.12515,0.41178,0.47291,0.39539,0.13766,1.86711,1.49569,1.91265,1.56062,7.5448e-05,7.5448e-05,7.5448e-05
126,3464.78,1.45937,1.38473,1.63929,1.25909,0.33844,0.46059,0.31336,0.12553,0.41233,0.48768,0.40178,0.13806,1.87748,1.48855,1.92025,1.56552,7.525e-05,7.525e-05,7.525e-05
127,3492.07,1.47254,1.41479,1.61779,1.2588,0.36736,0.41133,0.3156,0.12389,0.44449,0.45328,0.40603,0.14212,1.90575,1.49503,1.92132,1.58191,7.5052e-05,7.5052e-05,7.5052e-05
128,3519.41,1.48852,1.39033,1.66957,1.28377,0.39868,0.39683,0.32331,0.12444,0.44107,0.44828,0.40259,0.13734,1.88935,1.49318,1.91171,1.58384,7.4854e-05,7.4854e-05,7.4854e-05
129,3546.94,1.45582,1.36834,1.63939,1.25936,0.38755,0.37685,0.3198,0.12624,0.43226,0.43842,0.40371,0.13934,1.88295,1.49245,1.89977,1.57238,7.4656e-05,7.4656e-05,7.4656e-05
130,3574.2,1.45636,1.38932,1.64315,1.26042,0.3725,0.42402,0.32164,0.12795,0.41773,0.48522,0.39906,0.13671,1.89895,1.49955,1.8938,1.58599,7.4458e-05,7.4458e-05,7.4458e-05
131,3601.51,1.47273,1.40845,1.62869,1.26677,0.37481,0.43842,0.31741,0.12626,0.41641,0.48522,0.40388,0.13881,1.87272,1.49932,1.90254,1.56513,7.426e-05,7.426e-05,7.426e-05
132,3628.86,1.47468,1.37121,1.63606,1.26116,0.36528,0.44089,0.32133,0.1308,0.41755,0.47044,0.40805,0.14436,1.876,1.4872,1.88956,1.55845,7.4062e-05,7.4062e-05,7.4062e-05
133,3656.16,1.43273,1.35655,1.59033,1.23129,0.34939,0.44581,0.32827,0.12915,0.39163,0.49507,0.398,0.14206,1.88345,1.48974,1.88926,1.56736,7.3864e-05,7.3864e-05,7.3864e-05
134,3683.51,1.47221,1.35194,1.6067,1.25045,0.37572,0.40914,0.32546,0.1253,0.44105,0.44828,0.39961,0.13897,1.89837,1.48753,1.89391,1.58629,7.3666e-05,7.3666e-05,7.3666e-05
135,3710.72,1.46775,1.40076,1.60265,1.26183,0.3782,0.4064,0.32733,0.12872,0.44295,0.47291,0.41396,0.14047,1.89375,1.49122,1.89673,1.57347,7.3468e-05,7.3468e-05,7.3468e-05
136,3738.06,1.43966,1.36018,1.60519,1.25157,0.3661,0.41821,0.32264,0.12826,0.43523,0.4803,0.4066,0.13922,1.89574,1.4901,1.89691,1.58748,7.327e-05,7.327e-05,7.327e-05
137,3765.32,1.44361,1.37025,1.60926,1.25159,0.37223,0.44089,0.32592,0.13219,0.45954,0.44581,0.4146,0.14208,1.87392,1.49556,1.88931,1.55696,7.3072e-05,7.3072e-05,7.3072e-05
138,3792.57,1.42147,1.33722,1.57974,1.23206,0.39811,0.38916,0.31714,0.12569,0.43132,0.48198,0.40759,0.14011,1.88634,1.4884,1.89392,1.58212,7.2874e-05,7.2874e-05,7.2874e-05
139,3820.08,1.44119,1.32927,1.56807,1.24211,0.38122,0.40668,0.31452,0.12825,0.43389,0.46552,0.40104,0.14034,1.88592,1.49138,1.89976,1.58071,7.2676e-05,7.2676e-05,7.2676e-05
140,3847.36,1.44752,1.38181,1.58547,1.22654,0.3996,0.40654,0.32588,0.13389,0.47805,0.46552,0.4202,0.14397,1.88153,1.49271,1.88614,1.56875,7.2478e-05,7.2478e-05,7.2478e-05
141,3874.94,1.45944,1.38582,1.60832,1.23848,0.35502,0.4335,0.32062,0.12706,0.44568,0.45813,0.40791,0.13919,1.89135,1.4928,1.90553,1.57579,7.228e-05,7.228e-05,7.228e-05
142,3902.33,1.43697,1.34984,1.59898,1.23872,0.38551,0.42186,0.32294,0.13178,0.44986,0.47291,0.40786,0.14229,1.87602,1.48853,1.89684,1.55745,7.2082e-05,7.2082e-05,7.2082e-05
143,3929.56,1.44428,1.366,1.54456,1.23285,0.35493,0.43842,0.32427,0.13008,0.42266,0.50739,0.41176,0.14235,1.88038,1.48739,1.89234,1.56415,7.1884e-05,7.1884e-05,7.1884e-05
144,3957.11,1.42387,1.33918,1.5413,1.24089,0.36289,0.43103,0.32552,0.13064,0.42763,0.48276,0.41684,0.14587,1.88917,1.48854,1.89626,1.57421,7.1686e-05,7.1686e-05,7.1686e-05
145,3984.39,1.44796,1.33635,1.54353,1.23685,0.36321,0.44828,0.32743,0.13151,0.4412,0.48522,0.41182,0.14349,1.89876,1.49235,1.90404,1.57893,7.1488e-05,7.1488e-05,7.1488e-05
146,4011.63,1.42317,1.35169,1.53549,1.23754,0.36953,0.41722,0.32237,0.13001,0.43295,0.46827,0.41335,0.14194,1.89964,1.49279,1.91623,1.58446,7.129e-05,7.129e-05,7.129e-05
147,4038.84,1.3993,1.34124,1.55713,1.21494,0.37951,0.41379,0.33017,0.13,0.44493,0.47537,0.41572,0.14118,1.90488,1.49292,1.9075,1.59342,7.1092e-05,7.1092e-05,7.1092e-05
148,4066.1,1.41747,1.34606,1.51704,1.22689,0.37522,0.41379,0.31694,0.12853,0.44356,0.47318,0.40407,0.14045,1.90494,1.49568,1.90202,1.58271,7.0894e-05,7.0894e-05,7.0894e-05
149,4093.38,1.42127,1.36461,1.5468,1.23065,0.38038,0.40394,0.3209,0.13458,0.47168,0.442,0.41087,0.14502,1.90065,1.49331,1.89215,1.57411,7.0696e-05,7.0696e-05,7.0696e-05
150,4120.82,1.44147,1.38803,1.53719,1.2366,0.40415,0.40148,0.32884,0.13245,0.44429,0.47044,0.41782,0.1456,1.92268,1.48915,1.89135,1.59223,7.0498e-05,7.0498e-05,7.0498e-05
151,4148.31,1.41447,1.34747,1.54378,1.22518,0.37852,0.41872,0.30813,0.12518,0.45868,0.44828,0.40787,0.14074,1.91512,1.49207,1.9072,1.59652,7.03e-05,7.03e-05,7.03e-05
152,4175.64,1.41957,1.33754,1.52754,1.23279,0.35724,0.43596,0.31208,0.12993,0.44597,0.46305,0.41221,0.14236,1.89242,1.48684,1.89553,1.57539,7.0102e-05,7.0102e-05,7.0102e-05
153,4202.96,1.44838,1.3513,1.54282,1.22797,0.37165,0.43842,0.32046,0.12961,0.43779,0.51232,0.42094,0.14431,1.89584,1.48668,1.90939,1.57762,6.9904e-05,6.9904e-05,6.9904e-05
154,4230.4,1.41918,1.35135,1.52695,1.22202,0.36616,0.41548,0.32147,0.12894,0.43349,0.47291,0.42173,0.14588,1.90544,1.49033,1.91446,1.58153,6.9706e-05,6.9706e-05,6.9706e-05
155,4257.78,1.39539,1.34909,1.5142,1.20813,0.37148,0.41872,0.32668,0.13008,0.42109,0.48276,0.41613,0.14432,1.90842,1.48864,1.90022,1.58506,6.9508e-05,6.9508e-05,6.9508e-05
156,4285.15,1.38227,1.31987,1.48861,1.21018,0.36966,0.4335,0.31923,0.12935,0.41566,0.49933,0.42019,0.14566,1.92005,1.48926,1.89941,1.59689,6.931e-05,6.931e-05,6.931e-05
157,4312.49,1.37491,1.36038,1.49979,1.21651,0.38573,0.42365,0.33866,0.13183,0.49379,0.41872,0.41722,0.14303,1.92728,1.48625,1.90991,1.6057,6.9112e-05,6.9112e-05,6.9112e-05
158,4339.78,1.41085,1.34544,1.51057,1.23089,0.38503,0.40887,0.32871,0.1281,0.4407,0.46798,0.40576,0.14089,1.91562,1.48734,1.91217,1.58714,6.8914e-05,6.8914e-05,6.8914e-05
159,4367.21,1.40049,1.35874,1.49157,1.21083,0.38391,0.42611,0.33624,0.13506,0.44471,0.46798,0.42255,0.14839,1.89308,1.48356,1.89178,1.57141,6.8716e-05,6.8716e-05,6.8716e-05
160,4394.78,1.39093,1.3437,1.48736,1.21431,0.38443,0.42118,0.33465,0.13365,0.43094,0.48522,0.42046,0.14531,1.9139,1.49097,1.88761,1.57669,6.8518e-05,6.8518e-05,6.8518e-05
161,4422.13,1.40558,1.34606,1.48644,1.20651,0.39715,0.39409,0.33426,0.12972,0.47567,0.42857,0.42394,0.1453,1.93734,1.48999,1.91661,1.59726,6.832e-05,6.832e-05,6.832e-05
162,4449.46,1.41219,1.30371,1.48473,1.22386,0.37053,0.42611,0.32977,0.13181,0.4477,0.44828,0.42595,0.14402,1.9058,1.4969,1.90748,1.58025,6.8122e-05,6.8122e-05,6.8122e-05
163,4476.82,1.36195,1.30521,1.46183,1.1954,0.40498,0.38222,0.32764,0.12964,0.46208,0.4295,0.41708,0.14469,1.92586,1.49765,1.91519,1.60228,6.7924e-05,6.7924e-05,6.7924e-05
164,4504.17,1.39157,1.3577,1.47779,1.20928,0.38193,0.45052,0.33439,0.13159,0.43946,0.48768,0.42027,0.14629,1.92967,1.49845,1.89993,1.59686,6.7726e-05,6.7726e-05,6.7726e-05
165,4531.5,1.41247,1.35251,1.47201,1.20792,0.39533,0.43103,0.32523,0.131,0.45193,0.48522,0.42577,0.14662,1.92052,1.49671,1.89586,1.5881,6.7528e-05,6.7528e-05,6.7528e-05
166,4558.85,1.39248,1.37006,1.4727,1.20304,0.34984,0.45074,0.32379,0.12992,0.47597,0.43103,0.42225,0.14538,1.93581,1.49467,1.8783,1.59504,6.733e-05,6.733e-05,6.733e-05
167,4586.15,1.37239,1.33102,1.45058,1.19822,0.36854,0.4532,0.33416,0.13268,0.44528,0.49015,0.41888,0.1464,1.94126,1.49083,1.88654,1.61033,6.7132e-05,6.7132e-05,6.7132e-05
168,4613.59,1.36589,1.32194,1.45745,1.20799,0.37995,0.4392,0.33172,0.13184,0.47949,0.43842,0.42171,0.14857,1.93719,1.49483,1.88135,1.60782,6.6934e-05,6.6934e-05,6.6934e-05
169,4640.96,1.35158,1.31899,1.43742,1.18628,0.38611,0.44089,0.32244,0.12756,0.46056,0.45844,0.41491,0.14548,1.94061,1.49564,1.90342,1.61163,6.6736e-05,6.6736e-05,6.6736e-05
170,4668.26,1.40092,1.34918,1.45926,1.20436,0.3771,0.44335,0.33302,0.13357,0.4874,0.45813,0.42409,0.1477,1.9331,1.49034,1.87631,1.61046,6.6538e-05,6.6538e-05,6.6538e-05
171,4695.58,1.37879,1.29926,1.41179,1.21537,0.38202,0.4446,0.32812,0.13328,0.46427,0.47386,0.42138,0.14586,1.95403,1.49635,1.8957,1.61785,6.634e-05,6.634e-05,6.634e-05
172,4722.91,1.40078,1.33219,1.45588,1.20823,0.4177,0.39655,0.3355,0.13235,0.44723,0.46059,0.41351,0.14386,1.95785,1.49955,1.88253,1.62369,6.6142e-05,6.6142e-05,6.6142e-05
173,4750.37,1.38508,1.30802,1.43663,1.19932,0.39608,0.41379,0.32365,0.13386,0.47451,0.45594,0.41819,0.14623,1.94119,1.49991,1.89379,1.60519,6.5944e-05,6.5944e-05,6.5944e-05
174,4777.69,1.38171,1.32541,1.41259,1.19625,0.40267,0.43669,0.33317,0.1348,0.46589,0.47783,0.41727,0.14712,1.92587,1.49637,1.89349,1.58772,6.5746e-05,6.5746e-05,6.5746e-05
175,4805.05,1.36306,1.31512,1.43816,1.19138,0.38212,0.42041,0.32957,0.1313,0.43716,0.47537,0.41386,0.14432,1.92835,1.49875,1.8772,1.59906,6.5548e-05,6.5548e-05,6.5548e-05
176,4832.33,1.37517,1.29792,1.4123,1.19968,0.37785,0.43082,0.32479,0.12967,0.43051,0.47783,0.41135,0.14441,1.91825,1.49912,1.89738,1.59449,6.535e-05,6.535e-05,6.535e-05
177,4859.67,1.39937,1.33161,1.47126,1.21514,0.37532,0.43596,0.3337,0.13276,0.48448,0.44828,0.42691,0.14845,1.93661,1.49865,1.88421,1.619,6.5152e-05,6.5152e-05,6.5152e-05
178,4887.02,1.37415,1.31022,1.44688,1.19706,0.38614,0.44335,0.33664,0.13242,0.44342,0.49754,0.42294,0.14492,1.93962,1.5018,1.88958,1.61032,6.4954e-05,6.4954e-05,6.4954e-05
179,4914.29,1.36206,1.3208,1.4185,1.17818,0.38362,0.46305,0.34076,0.1355,0.43319,0.51478,0.42149,0.14641,1.9394,1.49801,1.89276,1.60934,6.4756e-05,6.4756e-05,6.4756e-05
180,4941.55,1.35125,1.3035,1.38817,1.17615,0.38995,0.455,0.34253,0.13784,0.4533,0.48522,0.42228,0.15061,1.95295,1.49406,1.8737,1.61629,6.4558e-05,6.4558e-05,6.4558e-05
181,4969.05,1.36474,1.31778,1.37798,1.18929,0.37692,0.43596,0.34185,0.13618,0.47424,0.451,0.42269,0.1464,1.94964,1.49948,1.88721,1.61356,6.436e-05,6.436e-05,6.436e-05
182,4996.41,1.35208,1.29375,1.40649,1.18795,0.39749,0.42087,0.33557,0.13372,0.46245,0.44497,0.41731,0.14651,1.9363,1.49327,1.89452,1.61132,6.4162e-05,6.4162e-05,6.4162e-05
183,5023.8,1.35079,1.30893,1.40009,1.18679,0.43739,0.37192,0.33936,0.1353,0.48393,0.42857,0.42056,0.14719,1.94585,1.49341,1.8765,1.60551,6.3964e-05,6.3964e-05,6.3964e-05
184,5051.08,1.34823,1.29548,1.39556,1.18012,0.38133,0.41872,0.33562,0.13408,0.46315,0.47783,0.42357,0.14847,1.9497,1.49977,1.87735,1.62439,6.3766e-05,6.3766e-05,6.3766e-05
185,5078.37,1.37587,1.34279,1.40221,1.19132,0.37506,0.43103,0.33457,0.13861,0.46394,0.47044,0.42279,0.1506,1.93501,1.4955,1.87436,1.59917,6.3568e-05,6.3568e-05,6.3568e-05
186,5105.63,1.36428,1.31586,1.36937,1.19281,0.3674,0.45567,0.34401,0.13964,0.42548,0.50985,0.42434,0.15116,1.95195,1.50085,1.8882,1.61441,6.337e-05,6.337e-05,6.337e-05
187,5133.16,1.37119,1.31785,1.39049,1.20162,0.3795,0.45813,0.33339,0.13347,0.42937,0.51232,0.42141,0.14669,1.97778,1.50708,1.89559,1.63254,6.3172e-05,6.3172e-05,6.3172e-05
188,5160.61,1.33737,1.27891,1.35211,1.18892,0.37898,0.44581,0.31961,0.12893,0.43876,0.49754,0.41486,0.14341,1.95661,1.5059,1.90503,1.61583,6.2974e-05,6.2974e-05,6.2974e-05
189,5187.97,1.3705,1.3146,1.37067,1.20271,0.38539,0.4532,0.32714,0.13267,0.43869,0.51013,0.41913,0.14411,1.9616,1.50859,1.89361,1.62941,6.2776e-05,6.2776e-05,6.2776e-05
190,5215.27,1.335,1.30736,1.38623,1.17231,0.43488,0.36946,0.32449,0.13149,0.49893,0.41872,0.4082,0.14536,1.95785,1.49858,1.90589,1.6255,6.2578e-05,6.2578e-05,6.2578e-05
191,5242.55,1.34452,1.30315,1.3945,1.17505,0.42255,0.38424,0.32286,0.13076,0.45218,0.46305,0.41255,0.14602,1.95613,1.4975,1.89791,1.61604,6.238e-05,6.238e-05,6.238e-05
192,5269.91,1.38183,1.32308,1.37257,1.18178,0.38996,0.42118,0.32185,0.13004,0.48746,0.43842,0.41371,0.14643,1.96617,1.50046,1.91489,1.61728,6.2182e-05,6.2182e-05,6.2182e-05
193,5297.28,1.33786,1.30677,1.36462,1.16591,0.38241,0.43465,0.32289,0.13227,0.43198,0.49015,0.41441,0.14737,1.94265,1.49853,1.90094,1.60029,6.1984e-05,6.1984e-05,6.1984e-05
194,5324.62,1.28362,1.25206,1.32466,1.15032,0.37077,0.43249,0.3092,0.12713,0.42496,0.49261,0.4007,0.14224,1.9594,1.49904,1.90437,1.63051,6.1786e-05,6.1786e-05,6.1786e-05
195,5351.92,1.35152,1.30746,1.37108,1.18666,0.39945,0.42365,0.31486,0.12681,0.45543,0.49015,0.40346,0.14335,1.94764,1.49942,1.91453,1.61299,6.1588e-05,6.1588e-05,6.1588e-05
196,5379.21,1.33039,1.30882,1.35335,1.17701,0.37599,0.43596,0.32302,0.12809,0.44096,0.49261,0.40659,0.14369,1.94541,1.50307,1.90262,1.61754,6.139e-05,6.139e-05,6.139e-05
197,5406.47,1.35423,1.28868,1.39424,1.17366,0.37023,0.44828,0.3151,0.1264,0.43703,0.49261,0.40133,0.14103,1.96197,1.50846,1.92441,1.62659,6.1192e-05,6.1192e-05,6.1192e-05
198,5433.9,1.34029,1.3215,1.38107,1.17549,0.34862,0.47291,0.32136,0.12671,0.41084,0.51232,0.40575,0.14073,1.9696,1.50834,1.91316,1.63511,6.0994e-05,6.0994e-05,6.0994e-05
199,5461.18,1.31647,1.28177,1.35492,1.15825,0.36087,0.43103,0.31636,0.12745,0.43091,0.49261,0.40652,0.14155,1.97842,1.50583,1.90841,1.63085,6.0796e-05,6.0796e-05,6.0796e-05
200,5488.46,1.31457,1.28393,1.32042,1.16593,0.36774,0.45074,0.32602,0.12901,0.42571,0.5197,0.41722,0.14369,1.97099,1.5056,1.89272,1.64234,6.0598e-05,6.0598e-05,6.0598e-05
201,5515.74,1.33402,1.29383,1.32954,1.17557,0.40098,0.41379,0.32268,0.13009,0.44689,0.47537,0.41093,0.14242,1.96771,1.50337,1.89658,1.64138,6.04e-05,6.04e-05,6.04e-05
202,11640.3,1.34803,1.30371,1.34954,1.17157,0.42699,0.37992,0.32262,0.12747,0.44383,0.49507,0.41506,0.14016,1.98598,1.51021,1.91166,1.65705,6.0202e-05,6.0202e-05,6.0202e-05
203,11667.3,1.35396,1.31397,1.35076,1.18641,0.39266,0.40925,0.32447,0.12901,0.45485,0.47291,0.41101,0.14134,1.97326,1.51416,1.91792,1.64368,6.0004e-05,6.0004e-05,6.0004e-05
204,11694.5,1.28846,1.27571,1.29351,1.15474,0.42132,0.40707,0.32989,0.12958,0.49351,0.42857,0.41264,0.14131,1.95183,1.50505,1.90574,1.62479,5.9806e-05,5.9806e-05,5.9806e-05
205,11721.6,1.30771,1.26385,1.29621,1.16145,0.36332,0.42857,0.32575,0.12746,0.47098,0.47146,0.41521,0.14146,1.98122,1.5057,1.90513,1.65022,5.9608e-05,5.9608e-05,5.9608e-05
206,11748.8,1.32814,1.28938,1.31637,1.15722,0.38835,0.4064,0.32207,0.12882,0.46381,0.47291,0.41684,0.14318,1.98694,1.50889,1.90982,1.64577,5.941e-05,5.941e-05,5.941e-05
207,11776.1,1.31614,1.287,1.30968,1.16037,0.41657,0.40148,0.33098,0.13355,0.46394,0.49261,0.42512,0.14769,1.97961,1.51328,1.90373,1.64068,5.9212e-05,5.9212e-05,5.9212e-05
208,11803.5,1.3121,1.2669,1.30412,1.17575,0.42515,0.39163,0.33482,0.1333,0.49331,0.44581,0.41796,0.14559,1.98758,1.51672,1.91579,1.64723,5.9014e-05,5.9014e-05,5.9014e-05
209,11830.7,1.33202,1.27267,1.32243,1.16444,0.43062,0.40394,0.32783,0.13227,0.49353,0.45813,0.41602,0.14336,1.97737,1.50751,1.91776,1.64431,5.8816e-05,5.8816e-05,5.8816e-05
210,11858.1,1.30729,1.26446,1.29384,1.15238,0.42575,0.39901,0.33072,0.13363,0.48883,0.45813,0.4165,0.14538,1.97613,1.50905,1.92183,1.64125,5.8618e-05,5.8618e-05,5.8618e-05
211,11885.4,1.28822,1.24518,1.29664,1.14779,0.39684,0.41162,0.32026,0.12968,0.45652,0.47783,0.41571,0.14463,1.99281,1.51281,1.95502,1.65581,5.842e-05,5.842e-05,5.842e-05
212,11912.7,1.28849,1.30418,1.28877,1.16031,0.39996,0.42365,0.3265,0.12961,0.45312,0.47537,0.4116,0.1444,1.99641,1.51847,1.94069,1.65788,5.8222e-05,5.8222e-05,5.8222e-05
213,11940.3,1.30445,1.29786,1.2854,1.15735,0.39808,0.43596,0.32149,0.12729,0.46594,0.48768,0.41072,0.14093,1.99197,1.52018,1.93497,1.66814,5.8024e-05,5.8024e-05,5.8024e-05
214,11967.6,1.31347,1.28537,1.3055,1.17308,0.37378,0.44581,0.32116,0.12904,0.45552,0.5028,0.41455,0.14143,1.99011,1.51755,1.92297,1.66477,5.7826e-05,5.7826e-05,5.7826e-05
215,11994.8,1.29202,1.24699,1.29964,1.16576,0.37794,0.44581,0.3181,0.12828,0.4478,0.50934,0.41105,0.13889,1.9941,1.51347,1.93282,1.6729,5.7628e-05,5.7628e-05,5.7628e-05
216,12022.1,1.30724,1.25868,1.28805,1.15797,0.38283,0.42365,0.31915,0.12835,0.44743,0.49754,0.41063,0.14045,1.99021,1.51985,1.93778,1.66663,5.743e-05,5.743e-05,5.743e-05
217,12049.6,1.2945,1.28754,1.30412,1.1556,0.37283,0.44335,0.32416,0.12933,0.44022,0.49507,0.41637,0.14394,1.99342,1.52268,1.92344,1.67174,5.7232e-05,5.7232e-05,5.7232e-05
218,12076.8,1.29156,1.25537,1.27683,1.15803,0.37856,0.42857,0.32642,0.12866,0.43154,0.4803,0.4152,0.14411,1.99121,1.51858,1.93271,1.65281,5.7034e-05,5.7034e-05,5.7034e-05
219,12104.2,1.30074,1.27126,1.27993,1.15644,0.3642,0.44581,0.32361,0.12884,0.45615,0.47101,0.40749,0.1412,1.97617,1.52082,1.91943,1.64271,5.6836e-05,5.6836e-05,5.6836e-05
220,12131.5,1.30112,1.27611,1.28021,1.14624,0.37302,0.45427,0.3231,0.12866,0.43807,0.50739,0.40999,0.14262,1.98561,1.51814,1.92305,1.65287,5.6638e-05,5.6638e-05,5.6638e-05
221,12158.8,1.29031,1.27065,1.27527,1.14715,0.39298,0.41133,0.3145,0.12725,0.4471,0.46798,0.40813,0.14093,2.00343,1.52245,1.94043,1.66977,5.644e-05,5.644e-05,5.644e-05
222,12186.3,1.2921,1.2722,1.25958,1.15152,0.42253,0.38916,0.31753,0.12496,0.4873,0.44828,0.40766,0.13995,2.01225,1.52229,1.9402,1.66863,5.6242e-05,5.6242e-05,5.6242e-05
223,12213.6,1.27523,1.27093,1.26736,1.14465,0.40516,0.41626,0.32487,0.13352,0.50935,0.44581,0.42371,0.14719,2.00567,1.51913,1.93108,1.66457,5.6044e-05,5.6044e-05,5.6044e-05
224,12240.9,1.27606,1.25718,1.26108,1.13577,0.42658,0.37192,0.32609,0.13181,0.4972,0.4335,0.41123,0.14322,2.00401,1.51746,1.92381,1.67334,5.5846e-05,5.5846e-05,5.5846e-05
225,12268.3,1.29687,1.26805,1.26706,1.14181,0.41451,0.38916,0.31692,0.1293,0.48272,0.4532,0.41423,0.14037,2.01108,1.52159,1.92923,1.67412,5.5648e-05,5.5648e-05,5.5648e-05
226,12295.6,1.28799,1.26006,1.24529,1.14577,0.39598,0.4064,0.32189,0.12818,0.50433,0.45813,0.41963,0.14186,2.00234,1.52801,1.92851,1.66604,5.545e-05,5.545e-05,5.545e-05
227,12323.1,1.28696,1.25994,1.25237,1.1489,0.41006,0.40394,0.32348,0.12729,0.47293,0.46552,0.41115,0.14022,2.0157,1.52429,1.9298,1.68831,5.5252e-05,5.5252e-05,5.5252e-05
228,12350.5,1.26002,1.25875,1.21473,1.14097,0.41659,0.40803,0.32278,0.12652,0.49148,0.44515,0.41772,0.14114,2.02022,1.53048,1.94842,1.69362,5.5054e-05,5.5054e-05,5.5054e-05
229,12377.7,1.27968,1.27457,1.25536,1.14606,0.38796,0.40394,0.31514,0.1263,0.4542,0.47291,0.41237,0.13948,2.0102,1.52389,1.9371,1.68494,5.4856e-05,5.4856e-05,5.4856e-05
230,12405.1,1.28352,1.26257,1.23388,1.14058,0.40711,0.40394,0.325,0.12836,0.4705,0.46399,0.41589,0.14518,1.99857,1.52521,1.93492,1.67457,5.4658e-05,5.4658e-05,5.4658e-05
231,12432.4,1.2832,1.28448,1.24826,1.14209,0.41003,0.39901,0.32377,0.12593,0.46981,0.46798,0.41206,0.14353,2.00529,1.52289,1.95747,1.67632,5.446e-05,5.446e-05,5.446e-05
232,12459.8,1.27722,1.27942,1.25977,1.14156,0.41267,0.39111,0.32114,0.12799,0.46536,0.48452,0.41903,0.14195,2.00171,1.52504,1.95676,1.6638,5.4262e-05,5.4262e-05,5.4262e-05
233,12487.1,1.25829,1.26872,1.19321,1.12546,0.40493,0.41133,0.32041,0.1287,0.46312,0.47044,0.41346,0.14498,2.00852,1.52364,1.9438,1.67895,5.4064e-05,5.4064e-05,5.4064e-05
234,12514.4,1.29369,1.26801,1.23168,1.13865,0.39863,0.4064,0.31402,0.12538,0.4667,0.47291,0.41232,0.14347,2.01016,1.51868,1.94484,1.69098,5.3866e-05,5.3866e-05,5.3866e-05
235,12541.7,1.27602,1.2853,1.23839,1.14337,0.41118,0.40394,0.31987,0.12708,0.46721,0.45813,0.40938,0.14137,2.02076,1.52309,1.94884,1.6874,5.3668e-05,5.3668e-05,5.3668e-05
236,12569,1.28279,1.26525,1.24343,1.15479,0.40893,0.41379,0.32377,0.12544,0.4962,0.43842,0.40897,0.14017,2.03444,1.52872,1.96512,1.70826,5.347e-05,5.347e-05,5.347e-05
