epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,604.336,0.69118,0.65644,0.58887,1.00058,0.4891,0.63964,0.51722,0.18662,0.54714,0.72506,0.63713,0.23724,2.2923,1.02748,1.98364,2.73957,0.000690145,0.000690145,0.000690145
105,610.124,0.70441,0.63469,0.56995,0.99857,0.41108,0.55682,0.46121,0.16028,0.52339,0.68275,0.61465,0.22522,2.48745,1.06072,1.90246,2.95789,0.000688758,0.000688758,0.000688758
106,615.93,0.70892,0.62785,0.59852,0.99954,0.48275,0.625,0.46922,0.16382,0.53994,0.69318,0.59475,0.22388,2.55914,1.0075,2.19401,2.96545,0.000687371,0.000687371,0.000687371
107,621.747,0.67098,0.65344,0.56675,0.98055,0.49182,0.63021,0.4714,0.16435,0.56299,0.71591,0.61231,0.23656,2.46096,0.97546,1.88376,2.95058,0.000685984,0.000685984,0.000685984
108,627.614,0.67177,0.64031,0.56089,0.9601,0.49004,0.51136,0.40355,0.17875,0.59952,0.625,0.54136,0.21749,2.46248,1.04413,2.18585,2.92032,0.000684597,0.000684597,0.000684597
109,633.438,0.62379,0.61723,0.53661,0.95182,0.4383,0.49728,0.39129,0.15951,0.59834,0.65292,0.52016,0.2028,2.32662,1.12625,2.34288,2.65719,0.00068321,0.00068321,0.00068321
110,639.279,0.63144,0.59429,0.54256,0.96496,0.4677,0.53996,0.48257,0.19758,0.57827,0.67492,0.585,0.22426,2.34276,1.11966,2.07139,2.75964,0.000681823,0.000681823,0.000681823
111,645.134,0.63335,0.62957,0.51275,0.9478,0.61035,0.55445,0.51891,0.19469,0.68936,0.64443,0.65272,0.24913,2.31136,1.0545,1.92244,2.75379,0.000680436,0.000680436,0.000680436
112,650.965,0.65831,0.68106,0.56712,0.98364,0.63011,0.48095,0.5166,0.19192,0.73057,0.59459,0.61452,0.24415,2.32614,1.0608,2.27227,2.5681,0.000679049,0.000679049,0.000679049
113,656.774,0.67971,0.65506,0.55774,0.96853,0.47965,0.44291,0.37227,0.1472,0.65372,0.55331,0.59377,0.21957,2.47028,1.05626,2.81323,2.73896,0.000677662,0.000677662,0.000677662
114,662.604,0.6189,0.59819,0.51854,0.96093,0.40948,0.48329,0.34392,0.12414,0.56006,0.66495,0.54675,0.19292,2.62297,1.11557,2.62317,3.06943,0.000676275,0.000676275,0.000676275
115,668.389,0.66174,0.61851,0.53376,0.95904,0.44668,0.40593,0.33116,0.12417,0.61504,0.66595,0.60476,0.20307,2.77819,1.14551,2.54367,3.2708,0.000674888,0.000674888,0.000674888
116,674.187,0.60809,0.60574,0.516,0.95302,0.40995,0.55682,0.44972,0.13662,0.49235,0.64294,0.59031,0.20823,2.60903,1.09317,2.36223,3.15818,0.000673501,0.000673501,0.000673501
117,680.036,0.65213,0.6178,0.51978,0.9677,0.34275,0.55966,0.37729,0.13017,0.43285,0.60074,0.44805,0.17404,2.50738,1.10865,2.46759,3.07439,0.000672114,0.000672114,0.000672114
118,685.881,0.64757,0.64333,0.50221,0.95936,0.45808,0.57245,0.41642,0.14639,0.61312,0.59675,0.52637,0.18776,2.49053,1.04537,1.97842,2.9406,0.000670727,0.000670727,0.000670727
119,691.698,0.62155,0.62218,0.53051,0.94964,0.50963,0.75,0.55469,0.17336,0.54786,0.79545,0.6033,0.24873,2.40726,0.96957,1.71453,2.77069,0.00066934,0.00066934,0.00066934
120,697.577,0.62119,0.64136,0.5114,0.95138,0.5203,0.72727,0.57392,0.21563,0.57546,0.77273,0.66624,0.28327,2.3883,0.97363,1.69376,2.73888,0.000667954,0.000667954,0.000667954
121,703.822,0.63562,0.61339,0.54076,0.96083,0.47786,0.75051,0.52627,0.20114,0.52986,0.81673,0.62982,0.2467,2.50151,0.97759,1.84778,2.94005,0.000666567,0.000666567,0.000666567
122,709.605,0.63295,0.62875,0.50435,0.95975,0.5253,0.599,0.5173,0.20221,0.59144,0.66718,0.58214,0.24459,2.22437,0.97363,1.91438,2.59961,0.00066518,0.00066518,0.00066518
123,715.417,0.61384,0.65151,0.50112,0.93866,0.52977,0.68275,0.61747,0.23498,0.77794,0.58847,0.74554,0.29898,2.26416,0.94189,1.92899,2.60732,0.000663793,0.000663793,0.000663793
124,721.547,0.61797,0.62711,0.52125,0.94565,0.55031,0.61364,0.55768,0.21834,0.68751,0.77273,0.73005,0.26535,2.41932,0.9069,1.9915,2.75034,0.000662406,0.000662406,0.000662406
125,727.365,0.62522,0.62963,0.51661,0.94265,0.55508,0.53409,0.55765,0.18851,0.67039,0.55682,0.69452,0.27251,2.37615,0.93831,2.11899,2.89251,0.000661019,0.000661019,0.000661019
126,733.119,0.6401,0.65617,0.54446,0.95369,0.62901,0.46442,0.46248,0.14987,0.74456,0.57776,0.59404,0.21358,2.57016,0.92174,2.11451,3.00938,0.000659632,0.000659632,0.000659632
127,738.936,0.6221,0.60636,0.51586,0.93571,0.46197,0.66408,0.53951,0.17735,0.50113,0.73608,0.62556,0.22824,2.47234,0.90612,1.94412,2.89271,0.000658245,0.000658245,0.000658245
128,744.817,0.6139,0.63171,0.51656,0.93605,0.64657,0.42045,0.5263,0.21455,0.80818,0.54546,0.69183,0.26182,2.43453,0.92931,1.96354,2.67341,0.000656858,0.000656858,0.000656858
