epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,1256.82,2.27171,2.18742,2.56655,1.94121,0.18089,0.24877,0.13196,0.04749,0.21293,0.25862,0.15667,0.04569,2.31891,2.36851,2.68773,2.14978,9.109e-05,9.109e-05,9.109e-05
47,1284.38,2.23791,2.14254,2.57755,1.96792,0.00685,0.16995,0.0162,0.00472,0.00913,0.2266,0.0311,0.00735,3.7536,5.49763,12.0014,4.65207,9.0892e-05,9.0892e-05,9.0892e-05
48,1311.49,2.23916,2.13045,2.52683,1.94884,0.06921,0.07882,0.01927,0.00585,0.09505,0.08867,0.03008,0.00805,3.09463,3.6878,3.4269,2.90674,9.0694e-05,9.0694e-05,9.0694e-05
49,1338.75,2.24482,2.12814,2.52436,1.93131,0.12001,0.14039,0.04824,0.01312,0.13554,0.13054,0.04844,0.01293,3.02817,3.71033,3.44857,2.99104,9.0496e-05,9.0496e-05,9.0496e-05
50,1365.94,2.20752,2.10762,2.53543,1.95418,0.16559,0.08374,0.0487,0.0137,0.13469,0.07882,0.03878,0.00837,2.81316,2.90114,8.05922,2.71618,9.0298e-05,9.0298e-05,9.0298e-05
51,1393.24,2.22326,2.09096,2.5569,1.95749,0.08177,0.03448,0.01199,0.00269,0.07646,0.01478,0.00593,0.00114,3.98415,4.3621,3.43631,3.16893,9.01e-05,9.01e-05,9.01e-05
52,1420.4,2.2175,2.09741,2.54096,1.93905,0.22524,0.11084,0.07079,0.02371,0.22855,0.10345,0.07083,0.01877,2.53147,2.94654,3.15028,2.33177,8.9902e-05,8.9902e-05,8.9902e-05
53,1447.64,2.20204,2.0731,2.4929,1.94708,0.27891,0.15271,0.11694,0.03914,0.3118,0.16502,0.13545,0.04212,2.42661,2.28375,2.70701,2.25061,8.9704e-05,8.9704e-05,8.9704e-05
54,1474.83,2.19149,2.05987,2.48251,1.93397,0.13447,0.22167,0.08785,0.03051,0.13149,0.21675,0.08761,0.02562,2.45344,2.99146,2.85882,2.25968,8.9506e-05,8.9506e-05,8.9506e-05
55,1501.92,2.23233,2.09608,2.55833,1.93644,0.17915,0.20374,0.10202,0.03123,0.22012,0.2069,0.12407,0.03523,2.58731,2.48277,2.75095,2.39216,8.9308e-05,8.9308e-05,8.9308e-05
56,1529.12,2.21432,2.09542,2.47837,1.91369,0.21005,0.17734,0.10279,0.03278,0.23327,0.18966,0.11189,0.02627,2.49096,2.64659,2.64082,2.28616,8.911e-05,8.911e-05,8.911e-05
57,1556.37,2.20538,2.10396,2.52525,1.94365,0.23271,0.15517,0.11668,0.03904,0.24749,0.16502,0.12315,0.03966,nan,nan,nan,nan,8.8912e-05,8.8912e-05,8.8912e-05
58,1583.55,2.20721,2.08347,2.51408,1.93425,0.11007,0.1133,0.04324,0.01279,0.11206,0.10345,0.04439,0.01117,2.74798,3.46024,2.90881,2.53492,8.8714e-05,8.8714e-05,8.8714e-05
59,1610.89,2.19169,2.06694,2.48511,1.92891,0.11042,0.16995,0.05468,0.01767,0.22984,0.10585,0.08068,0.02085,2.47205,2.40213,2.94316,2.32392,8.8516e-05,8.8516e-05,8.8516e-05
60,1638.11,2.18377,2.0559,2.46738,1.92036,0.1962,0.09113,0.07001,0.02531,0.21406,0.09606,0.07841,0.02313,2.54957,3.03366,2.93982,2.26391,8.8318e-05,8.8318e-05,8.8318e-05
61,1665.29,2.16523,2.03257,2.45317,1.88671,0.22761,0.15517,0.1267,0.04612,0.22561,0.16433,0.12981,0.03668,2.34925,2.64636,2.80771,2.15365,8.812e-05,8.812e-05,8.812e-05
62,1692.48,2.15062,2.03362,2.44118,1.88277,0.21357,0.23645,0.11675,0.03555,0.23767,0.22167,0.13752,0.03865,2.7214,2.3749,3.69059,2.62109,8.7922e-05,8.7922e-05,8.7922e-05
63,1719.74,2.14962,1.98562,2.4356,1.90026,0.09605,0.11823,0.03925,0.00801,0.13001,0.10345,0.04491,0.01034,2.95713,3.02919,12.2894,3.03301,8.7724e-05,8.7724e-05,8.7724e-05
64,1746.91,2.12445,1.95807,2.43755,1.87768,0.25204,0.14778,0.10389,0.03695,0.25186,0.14532,0.10334,0.03182,2.67948,4.01779,3.315,2.40567,8.7526e-05,8.7526e-05,8.7526e-05
65,1774.29,2.15434,2.03535,2.4563,1.89089,0.17769,0.24138,0.12818,0.04083,0.15231,0.2069,0.09913,0.02248,2.44727,3.05401,2.61982,2.26243,8.7328e-05,8.7328e-05,8.7328e-05
66,1801.44,2.15749,1.97903,2.42111,1.87785,0.2581,0.12562,0.12391,0.04378,0.28341,0.13793,0.13323,0.0379,2.31429,2.28361,2.64445,2.09168,8.713e-05,8.713e-05,8.713e-05
67,1828.73,2.1005,1.92903,2.38064,1.86123,0.16227,0.14778,0.08375,0.02624,0.14063,0.12808,0.05967,0.0121,2.7981,2.66263,2.64216,2.469,8.6932e-05,8.6932e-05,8.6932e-05
68,1855.84,2.12274,1.96506,2.39738,1.8806,0.2876,0.133,0.12939,0.04837,0.31295,0.14473,0.1312,0.03803,2.36136,2.49825,2.90976,2.11634,8.6734e-05,8.6734e-05,8.6734e-05
69,1883.03,2.0881,1.9353,2.4039,1.87357,0.13952,0.14778,0.08274,0.0243,0.19828,0.16995,0.10974,0.02704,2.52612,2.7689,3.50078,2.49433,8.6536e-05,8.6536e-05,8.6536e-05
70,1910.34,2.1197,1.96919,2.40696,1.88343,0.22213,0.24138,0.14938,0.05472,0.26216,0.26355,0.17149,0.04853,2.20725,2.27069,2.43103,2.04805,8.6338e-05,8.6338e-05,8.6338e-05
71,1937.78,2.1143,1.94236,2.44368,1.85795,0.16589,0.15025,0.08626,0.02898,0.2801,0.11084,0.10849,0.03016,2.59627,2.49398,2.79192,2.45205,8.614e-05,8.614e-05,8.614e-05
72,1964.92,2.09872,1.96446,2.42423,1.87263,0.0141,0.73399,0.09672,0.03044,0.01296,0.67488,0.11021,0.02629,2.37265,2.58001,3.07673,2.09399,8.5942e-05,8.5942e-05,8.5942e-05
73,1992.17,2.13846,1.97765,2.41387,1.87101,0.20192,0.1601,0.10505,0.03608,0.21434,0.16995,0.1186,0.03784,2.70705,2.45625,2.61651,2.52825,8.5744e-05,8.5744e-05,8.5744e-05
74,2019.56,2.1105,1.956,2.37039,1.85913,0.19593,0.23153,0.14131,0.04413,0.21481,0.31281,0.16172,0.0495,2.33435,2.06707,2.83321,2.13288,8.5546e-05,8.5546e-05,8.5546e-05
75,2046.79,2.10118,1.90047,2.40306,1.85521,0.22329,0.19458,0.11865,0.04175,0.2499,0.20936,0.13825,0.04714,2.50588,2.5811,2.48812,2.31142,8.5348e-05,8.5348e-05,8.5348e-05
76,2073.9,2.12228,1.93126,2.40357,1.90068,0.18897,0.12315,0.09005,0.0316,0.19286,0.1133,0.09874,0.02813,2.47618,2.41923,2.72399,2.19955,8.515e-05,8.515e-05,8.515e-05
77,2100.99,2.11667,1.90757,2.36823,1.89904,0.18133,0.17241,0.10439,0.03059,0.23054,0.21921,0.12529,0.03503,2.59812,3.43631,2.65936,2.41893,8.4952e-05,8.4952e-05,8.4952e-05
78,2128.24,2.11314,1.96058,2.39143,1.85706,0.21337,0.19704,0.12549,0.04302,0.20536,0.18966,0.12503,0.03668,2.45878,2.43962,2.65588,2.15443,8.4754e-05,8.4754e-05,8.4754e-05
79,2155.47,2.07588,1.87903,2.34771,1.84888,0.18824,0.19951,0.13678,0.04532,0.17017,0.17488,0.10775,0.02592,2.28988,2.82829,3.10801,2.06862,8.4556e-05,8.4556e-05,8.4556e-05
80,2182.78,2.11027,1.91735,2.39791,1.8703,0.18368,0.20936,0.1129,0.03313,0.16288,0.19458,0.10103,0.0269,2.45169,2.40149,2.57908,2.23263,8.4358e-05,8.4358e-05,8.4358e-05
81,2209.9,2.1037,1.94317,2.3962,1.85852,0.31741,0.08128,0.0954,0.03778,0.36651,0.07389,0.10091,0.03406,2.51461,2.73192,3.75824,2.28715,8.416e-05,8.416e-05,8.416e-05
82,2237.14,2.06825,1.87611,2.37791,1.84189,0.21136,0.18473,0.11329,0.03401,0.21474,0.21182,0.12936,0.03384,2.61583,2.11974,2.58884,2.28313,8.3962e-05,8.3962e-05,8.3962e-05
83,2264.46,2.03327,1.8574,2.30602,1.80841,0.25478,0.1601,0.11004,0.03613,0.26703,0.15025,0.11653,0.02834,2.46884,2.96083,2.52513,2.3384,8.3764e-05,8.3764e-05,8.3764e-05
84,2291.61,2.05116,1.90976,2.33794,1.83163,0.17263,0.13547,0.08138,0.02715,0.24773,0.15764,0.11255,0.03125,2.64683,2.57162,3.35918,2.27989,8.3566e-05,8.3566e-05,8.3566e-05
85,2318.7,2.03959,1.9114,2.36265,1.80791,0.23611,0.08128,0.08616,0.03207,0.20033,0.06897,0.07132,0.02028,2.81902,4.51942,2.86459,2.56039,8.3368e-05,8.3368e-05,8.3368e-05
86,2345.86,2.04228,1.851,2.29545,1.80879,0.27561,0.17734,0.13077,0.04948,0.29528,0.18473,0.15655,0.05144,2.28546,2.45018,2.97542,2.12799,8.317e-05,8.317e-05,8.317e-05
87,2373.2,2.04369,1.87433,2.31371,1.81434,0.30905,0.12315,0.12172,0.04032,0.38322,0.15271,0.16069,0.04401,2.47106,2.54516,2.59552,2.35537,8.2972e-05,8.2972e-05,8.2972e-05
88,2400.54,2.08012,1.90778,2.36035,1.84595,0.13344,0.14778,0.0495,0.01219,0.13159,0.14039,0.05173,0.01186,3.29899,3.21667,5.32597,2.94444,8.2774e-05,8.2774e-05,8.2774e-05
89,2427.72,2.03611,1.81487,2.32461,1.81791,0.29624,0.19212,0.16156,0.05676,0.31318,0.16995,0.17849,0.05671,2.25209,2.12878,2.92553,2.07748,8.2576e-05,8.2576e-05,8.2576e-05
90,2455.27,2.07249,1.88784,2.3382,1.83811,0.1512,0.14286,0.06817,0.02011,0.18301,0.15764,0.09321,0.02508,2.91612,3.46652,3.92158,2.79012,8.2378e-05,8.2378e-05,8.2378e-05
91,2482.41,2.03088,1.8579,2.2987,1.8292,0.24413,0.22906,0.17494,0.05826,0.25988,0.24384,0.18522,0.05322,2.34712,2.10411,2.36954,2.05189,8.218e-05,8.218e-05,8.218e-05
92,2510.08,2.05586,1.84242,2.33255,1.83565,0.23391,0.18473,0.12598,0.04523,0.22143,0.17488,0.11001,0.03232,2.35633,2.54878,2.61637,2.0929,8.1982e-05,8.1982e-05,8.1982e-05
93,2537.21,2.02889,1.90916,2.30902,1.81243,0.31222,0.18966,0.17291,0.05402,0.3129,0.21429,0.18553,0.05603,2.33575,2.01659,2.7251,2.10474,8.1784e-05,8.1784e-05,8.1784e-05
94,2564.41,2.04599,1.81749,2.28772,1.7979,0.24023,0.17734,0.13614,0.04512,0.26139,0.18654,0.16378,0.05308,2.2649,2.2165,2.60263,2.09869,8.1586e-05,8.1586e-05,8.1586e-05
95,2591.58,2.00034,1.82421,2.28937,1.78761,0.22947,0.20197,0.14102,0.04798,0.29101,0.21429,0.16481,0.04868,2.35281,2.18334,2.51455,2.21042,8.1388e-05,8.1388e-05,8.1388e-05
96,2618.98,2.0443,1.82503,2.26329,1.81427,0.14769,0.16995,0.09231,0.02621,0.10333,0.18473,0.07734,0.01691,2.45976,2.63948,8.57694,2.40661,8.119e-05,8.119e-05,8.119e-05
97,2646.19,1.99848,1.81223,2.28919,1.80191,0.37897,0.06897,0.09839,0.03702,0.41957,0.07635,0.11366,0.04177,2.7019,2.76207,3.86509,2.46488,8.0992e-05,8.0992e-05,8.0992e-05
98,2673.43,2.03288,1.83332,2.26809,1.82571,0.19915,0.20197,0.1162,0.03934,0.25794,0.20197,0.15191,0.04112,2.37691,2.17867,2.54574,2.23218,8.0794e-05,8.0794e-05,8.0794e-05
99,2700.64,2.06,1.8281,2.3446,1.81776,0.28762,0.19704,0.14746,0.05027,0.33705,0.22167,0.18933,0.05959,2.3119,2.16775,2.66625,2.09208,8.0596e-05,8.0596e-05,8.0596e-05
100,2728.01,1.99423,1.85963,2.25014,1.79575,0.25712,0.26601,0.18897,0.06887,0.30967,0.27732,0.21806,0.06822,2.19103,2.07231,2.27403,2.03764,8.0398e-05,8.0398e-05,8.0398e-05
101,2755.39,1.99425,1.7836,2.21265,1.8012,0.04758,0.55172,0.14592,0.05736,0.04694,0.54433,0.15949,0.05384,2.36224,2.73341,3.45714,2.12511,8.02e-05,8.02e-05,8.02e-05
102,2782.61,1.98678,1.79749,2.19539,1.77943,0.22875,0.2266,0.16672,0.06509,0.24237,0.25862,0.17863,0.0607,2.18475,2.30227,2.46351,2.04922,8.0002e-05,8.0002e-05,8.0002e-05
103,2809.89,1.9821,1.82774,2.25414,1.78608,0.25711,0.24138,0.17393,0.05736,0.30646,0.27753,0.22062,0.06154,2.25947,1.97982,2.48736,2.12402,7.9804e-05,7.9804e-05,7.9804e-05
104,2837.27,1.97824,1.83528,2.20406,1.7687,0.25143,0.18966,0.16492,0.06226,0.27201,0.18966,0.16826,0.04976,2.30183,3.0561,2.50679,2.12166,7.9606e-05,7.9606e-05,7.9606e-05
