epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,826.391,0.87022,0.80457,0.78624,1.10432,0.56684,0.49011,0.52134,0.28924,0.63154,0.50198,0.55129,0.21258,1.91756,1.1388,1.58754,2.33715,0.000430033,0.000430033,0.000430033
60,840.172,0.83685,0.78247,0.79093,1.08915,0.51027,0.42409,0.38891,0.1993,0.51998,0.47127,0.43068,0.17607,1.93439,1.20094,1.63819,2.29047,0.00042924,0.00042924,0.00042924
61,854.251,0.8309,0.80912,0.80072,1.09069,0.55837,0.44751,0.49675,0.2514,0.61592,0.45656,0.53568,0.21481,1.91655,1.1758,1.63619,2.21272,0.000428448,0.000428448,0.000428448
62,868.021,0.84799,0.77359,0.74301,1.08289,0.4682,0.40995,0.43332,0.21508,0.51211,0.45725,0.48969,0.18833,2.0144,1.2455,1.68006,2.38238,0.000427655,0.000427655,0.000427655
63,882.132,0.81182,0.78156,0.71924,1.06332,0.57478,0.46787,0.51033,0.26854,0.62059,0.49496,0.55941,0.19993,1.93918,1.17823,1.64153,2.37312,0.000426863,0.000426863,0.000426863
64,895.885,0.81071,0.77403,0.71435,1.08049,0.69673,0.45992,0.52667,0.27873,0.73885,0.5015,0.56421,0.20872,1.9274,1.16754,1.52292,2.3841,0.00042607,0.00042607,0.00042607
65,910.063,0.78303,0.76053,0.71332,1.05589,0.62839,0.45667,0.53285,0.29566,0.65117,0.48273,0.56804,0.23829,1.97135,1.15235,1.60982,2.33738,0.000425277,0.000425277,0.000425277
66,924.121,0.78638,0.7598,0.70639,1.06149,0.55262,0.51527,0.53089,0.28741,0.57855,0.52471,0.56738,0.24331,1.95533,1.12399,1.58423,2.31342,0.000424485,0.000424485,0.000424485
67,938.206,0.79046,0.75913,0.72181,1.04949,0.48619,0.53026,0.45415,0.21351,0.50663,0.55728,0.48652,0.17738,1.94469,1.08853,1.65112,2.35348,0.000423692,0.000423692,0.000423692
68,951.952,0.76801,0.76649,0.71567,1.03876,0.43889,0.49843,0.41062,0.22012,0.47066,0.52723,0.45164,0.17109,2.01838,1.18866,1.73502,2.44046,0.0004229,0.0004229,0.0004229
69,966.084,0.78716,0.80005,0.72012,1.05457,0.50595,0.53728,0.45054,0.22215,0.50302,0.46554,0.4293,0.15933,2.02094,1.15776,1.76836,2.32954,0.000422107,0.000422107,0.000422107
70,979.875,0.77576,0.76578,0.72855,1.05606,0.41299,0.54696,0.45309,0.19414,0.69195,0.43148,0.5275,0.19181,2.02424,1.23121,1.71613,2.44402,0.000421315,0.000421315,0.000421315
71,993.937,0.75448,0.75139,0.69171,1.03759,0.4677,0.3855,0.38827,0.17295,0.70665,0.37337,0.4744,0.18214,2.08083,1.32329,1.73248,2.52086,0.000420522,0.000420522,0.000420522
72,1007.74,0.756,0.771,0.68913,1.05824,0.45549,0.40279,0.42591,0.18636,0.52896,0.57746,0.56973,0.19468,1.9535,1.26218,1.72606,2.32718,0.00041973,0.00041973,0.00041973
73,1021.88,0.72519,0.75624,0.63732,1.00588,0.5966,0.35937,0.38582,0.17,0.6844,0.38883,0.44177,0.16304,2.03754,1.19493,1.7516,2.50884,0.000418937,0.000418937,0.000418937
74,1035.6,0.7368,0.76732,0.66183,1.02463,0.55545,0.46414,0.47694,0.25691,0.65581,0.49384,0.55527,0.22313,2.01442,1.30025,1.70971,2.44814,0.000418145,0.000418145,0.000418145
75,1049.85,0.76241,0.77012,0.67341,1.03658,0.49665,0.39542,0.38024,0.16159,0.7139,0.44635,0.49468,0.15963,2.07602,1.20343,1.80847,2.51885,0.000417352,0.000417352,0.000417352
76,1063.62,0.74821,0.77564,0.66117,1.03257,0.32354,0.39613,0.36114,0.17271,0.45851,0.40797,0.39944,0.16286,2.05971,1.15901,1.75598,2.41286,0.00041656,0.00041656,0.00041656
77,1077.8,0.73484,0.76711,0.65159,1.02436,0.57672,0.37237,0.39334,0.17361,0.60878,0.41297,0.4522,0.17068,2.00338,1.27319,1.64158,2.34809,0.000415767,0.000415767,0.000415767
78,1091.58,0.71307,0.73438,0.63509,1.01373,0.59429,0.42054,0.4963,0.23669,0.66646,0.46517,0.55014,0.21743,1.96991,1.23797,1.68597,2.32942,0.000414974,0.000414974,0.000414974
79,1105.72,0.73829,0.74945,0.6271,1.01682,0.43835,0.50451,0.47277,0.2316,0.47327,0.5585,0.52567,0.20475,1.9819,1.16125,1.71337,2.37176,0.000414182,0.000414182,0.000414182
80,1119.49,0.70762,0.755,0.64126,1.00961,0.43288,0.44028,0.37913,0.19205,0.45936,0.49385,0.40767,0.16452,1.99096,1.19063,1.82995,2.40115,0.000413389,0.000413389,0.000413389
81,1133.64,0.72678,0.74452,0.6711,1.02297,0.52283,0.52881,0.45396,0.23319,0.64875,0.55173,0.53373,0.167,2.00107,1.24607,1.60817,2.468,0.000412597,0.000412597,0.000412597
82,1147.41,0.70633,0.75172,0.63125,1.00633,0.55507,0.34647,0.36136,0.16119,0.60006,0.41549,0.43475,0.15116,2.02282,1.24457,1.90649,2.43145,0.000411804,0.000411804,0.000411804
83,1161.57,0.69892,0.75549,0.61865,0.99775,0.60999,0.39336,0.4111,0.18152,0.68777,0.45811,0.55358,0.19862,2.02782,1.23103,1.61008,2.47824,0.000411012,0.000411012,0.000411012
