epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,154.769,1.46626,1.0093,1.69956,1.54379,0.31849,0.38372,0.31218,0.12991,0.34363,0.4014,0.35779,0.13823,1.85245,1.30781,2.09471,2.06412,0.000819131,0.000819131,0.000819131
12,169.142,1.43923,1.02314,1.70411,1.49938,0.3141,0.37998,0.30201,0.1249,0.32965,0.39082,0.31795,0.12466,1.81645,1.23197,2.06506,1.89678,0.000817744,0.000817744,0.000817744
13,183.644,1.42254,1.00672,1.59862,1.47467,0.26798,0.43406,0.32963,0.13882,0.3229,0.42854,0.40228,0.16402,1.85183,1.12638,2.12636,2.02229,0.000816357,0.000816357,0.000816357
14,198.019,1.41476,0.98549,1.63061,1.47729,0.37827,0.38554,0.30295,0.12523,0.41091,0.41127,0.36043,0.14344,1.78658,1.33773,2.82854,1.90076,0.00081497,0.00081497,0.00081497
15,212.395,1.38993,0.97812,1.63536,1.49371,0.30655,0.56267,0.3866,0.16963,0.32439,0.50764,0.43295,0.17026,1.76217,1.20845,1.9083,1.98592,0.000813583,0.000813583,0.000813583
16,226.856,1.32988,0.96883,1.56987,1.46239,0.25679,0.51278,0.35928,0.1419,0.27404,0.53177,0.43695,0.16842,1.87434,1.24343,2.12563,2.06545,0.000812196,0.000812196,0.000812196
17,241.205,1.3602,0.96618,1.57003,1.46302,0.37872,0.44669,0.36349,0.1592,0.44883,0.50253,0.44086,0.17389,1.65579,1.08846,1.97055,1.8582,0.000810809,0.000810809,0.000810809
18,255.221,1.30509,0.93284,1.5021,1.41824,0.36051,0.47499,0.40234,0.17451,0.38526,0.50706,0.44744,0.17493,1.76965,1.19795,2.06026,1.90651,0.000809422,0.000809422,0.000809422
19,269.893,1.31622,0.91122,1.47598,1.43819,0.36448,0.474,0.39407,0.17909,0.42724,0.49765,0.45696,0.18694,1.81981,1.08783,2.03109,2.08965,0.000808035,0.000808035,0.000808035
20,284.266,1.35648,0.95688,1.55363,1.45773,0.26781,0.42392,0.31895,0.13235,0.31766,0.44151,0.38447,0.15388,1.83162,1.10758,2.06128,1.99018,0.000806648,0.000806648,0.000806648
21,298.634,1.3019,0.94798,1.47476,1.41604,0.36451,0.55645,0.42579,0.18351,0.39091,0.52379,0.49651,0.20463,1.77715,1.04607,1.93289,1.95388,0.000805261,0.000805261,0.000805261
22,312.97,1.30316,0.90655,1.41332,1.402,0.34932,0.53048,0.40154,0.1855,0.41766,0.52255,0.47749,0.20118,1.66412,0.99585,1.81335,1.84265,0.000803874,0.000803874,0.000803874
23,327.363,1.29717,0.93132,1.42983,1.41708,0.3847,0.46466,0.38374,0.19012,0.44874,0.51239,0.45998,0.19888,1.73158,0.95938,1.87926,1.91141,0.000802487,0.000802487,0.000802487
24,341.35,1.28395,0.91406,1.42547,1.41245,0.35607,0.53086,0.39947,0.1806,0.40052,0.52536,0.43775,0.18112,1.73944,1.13154,1.92963,1.9089,0.0008011,0.0008011,0.0008011
25,355.708,1.26593,0.91052,1.41862,1.3892,0.46658,0.52469,0.41794,0.17832,0.49752,0.52301,0.46215,0.19789,1.65571,1.07117,1.95464,1.8255,0.000799713,0.000799713,0.000799713
26,369.688,1.24863,0.88896,1.39311,1.37603,0.27262,0.44631,0.36965,0.16131,0.46136,0.46655,0.44266,0.18932,1.71873,1.03755,1.86623,1.88441,0.000798326,0.000798326,0.000798326
27,384.049,1.24394,0.91369,1.36848,1.38869,0.36892,0.46602,0.39895,0.18825,0.39258,0.48645,0.4449,0.19151,1.70157,1.159,1.87369,1.91076,0.000796939,0.000796939,0.000796939
28,398.037,1.23117,0.85176,1.34995,1.37181,0.45782,0.52437,0.42376,0.20076,0.54268,0.53116,0.50544,0.2184,1.78668,1.03624,1.89279,2.03707,0.000795552,0.000795552,0.000795552
29,412.71,1.20903,0.90893,1.32896,1.35118,0.51673,0.47126,0.47128,0.23154,0.54559,0.48408,0.51905,0.22924,1.68783,1.11617,1.62834,1.82964,0.000794166,0.000794166,0.000794166
