epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,951.052,1.01026,0.87917,1.05957,1.19713,0.40062,0.47143,0.3773,0.18795,0.41341,0.48813,0.41453,0.16481,1.7856,1.21128,1.68784,2.00469,0.000444298,0.000444298,0.000444298
42,974.11,1.00681,0.9088,1.0971,1.21279,0.40904,0.4436,0.39094,0.19093,0.46436,0.41557,0.42339,0.17218,1.80913,1.19988,1.62044,2.05452,0.000443506,0.000443506,0.000443506
43,997.368,0.99243,0.88102,1.05485,1.19709,0.45268,0.38639,0.37792,0.17934,0.47197,0.4497,0.43638,0.17753,1.82901,1.18027,1.68216,2.09346,0.000442713,0.000442713,0.000442713
44,1020.34,0.9749,0.87809,1.02427,1.1788,0.43077,0.4108,0.36779,0.18332,0.44694,0.42713,0.40197,0.16347,1.78348,1.19354,1.67683,2.04484,0.000441921,0.000441921,0.000441921
45,1043.65,1.00252,0.90143,1.05706,1.19929,0.40873,0.41453,0.35895,0.17319,0.46648,0.44899,0.41516,0.16582,1.84707,1.19556,1.67171,2.08965,0.000441128,0.000441128,0.000441128
46,1066.66,0.94769,0.86657,0.98933,1.15464,0.39554,0.44374,0.37256,0.17808,0.48252,0.41541,0.42169,0.16729,1.8852,1.20004,1.70475,2.20175,0.000440336,0.000440336,0.000440336
47,1089.94,0.93596,0.88732,0.97963,1.14747,0.39164,0.42568,0.35115,0.1755,0.43417,0.48593,0.41656,0.16596,1.82413,1.23608,1.79026,2.08165,0.000439543,0.000439543,0.000439543
48,1112.93,0.94565,0.86804,0.97236,1.16191,0.42683,0.49107,0.39691,0.19386,0.44831,0.48173,0.42061,0.17224,1.8507,1.23779,1.63461,2.13586,0.000438751,0.000438751,0.000438751
49,1136.26,0.94844,0.87594,0.97518,1.15857,0.42815,0.43865,0.37065,0.18071,0.44628,0.4622,0.39982,0.16054,1.87378,1.24691,1.70164,2.15092,0.000437958,0.000437958,0.000437958
50,1159.23,0.9169,0.85357,0.94137,1.14387,0.43055,0.44256,0.38194,0.18783,0.54893,0.44859,0.44298,0.17548,1.86195,1.28162,1.6871,2.16526,0.000437166,0.000437166,0.000437166
51,1182.52,0.90756,0.84909,0.92733,1.13034,0.468,0.41907,0.39155,0.1943,0.52652,0.44765,0.42745,0.17923,1.81081,1.22143,1.70494,2.0842,0.000436373,0.000436373,0.000436373
52,1205.53,0.91949,0.87089,0.99038,1.1449,0.44035,0.42336,0.37046,0.18471,0.48426,0.44064,0.42254,0.17242,1.85199,1.20999,1.75816,2.12889,0.00043558,0.00043558,0.00043558
